frame,t,x,y,z
358575,9.303847525268793,-157.48623657226562,-242.41329956054688,1.6662871837615967
358576,9.353847526013851,-157.12318420410156,-242.34054565429688,1.699784517288208
358577,9.40384752675891,-156.7492218017578,-242.26515197753906,1.7344911098480225
358578,9.453847527503967,-156.36419677734375,-242.1868438720703,1.7699477672576904
358579,9.503847528249025,-155.96755981445312,-242.10617065429688,1.805482268333435
358580,9.553847528994083,-155.55946350097656,-242.02313232421875,1.8426696062088013
358581,9.603847529739141,-155.14077758789062,-241.93338012695312,1.8803056478500366
358582,9.6538475304842,-154.71180725097656,-241.83644104003906,1.918588638305664
358583,9.703847531229258,-154.2728271484375,-241.73416137695312,1.959421992301941
358584,9.753847531974316,-153.8231964111328,-241.62738037109375,2.002701759338379
358585,9.803847532719374,-153.36264038085938,-241.51475524902344,2.0459630489349365
358586,9.853847533464432,-152.8927459716797,-241.3943634033203,2.0899319648742676
358587,9.90384753420949,-152.4188690185547,-241.2655487060547,2.135101079940796
358588,9.953847534954548,-151.944091796875,-241.13172912597656,2.1789357662200928
358589,10.003847535699606,-151.4720916748047,-240.99534606933594,2.2229931354522705
358590,10.053847536444664,-151.00570678710938,-240.85743713378906,2.2684762477874756
358591,10.103847537189722,-150.54672241210938,-240.71453857421875,2.3118138313293457
358592,10.15384753793478,-150.09803771972656,-240.5677032470703,2.3549556732177734
358593,10.203847538679838,-149.65757751464844,-240.41819763183594,2.3976986408233643
358594,10.253847539424896,-149.22293090820312,-240.2661895751953,2.438750982284546
358595,10.303847540169954,-148.7909393310547,-240.11181640625,2.481340169906616
358596,10.353847540915012,-148.36065673828125,-239.9506072998047,2.5237748622894287
358597,10.40384754166007,-147.93240356445312,-239.7821807861328,2.564990997314453
358598,10.453847542405128,-147.50401306152344,-239.60911560058594,2.60610294342041
358599,10.503847543150187,-147.07859802246094,-239.43292236328125,2.6488723754882812
358600,10.553847543895245,-146.6558074951172,-239.2538604736328,2.6910459995269775
358601,10.603847544640303,-146.24009704589844,-239.07101440429688,2.732290267944336
358602,10.65384754538536,-145.83230590820312,-238.88388061523438,2.77226185798645
358603,10.703847546130419,-145.43173217773438,-238.69558715820312,2.810844659805298
358604,10.753847546875477,-145.03927612304688,-238.50692749023438,2.8497490882873535
358605,10.803847547620535,-144.65634155273438,-238.3194122314453,2.8895862102508545
358606,10.853847548365593,-144.28196716308594,-238.13284301757812,2.928788661956787
358607,10.903847549110651,-143.91893005371094,-237.94577026367188,2.9665443897247314
358608,10.953847549855709,-143.56871032714844,-237.7589569091797,3.0026979446411133
358609,11.003847550600767,-143.23130798339844,-237.57470703125,3.036118507385254
358610,11.053847551345825,-142.907470703125,-237.39488220214844,3.0681979656219482
358611,11.103847552090883,-142.59671020507812,-237.21958923339844,3.100252866744995
358612,11.153847552835941,-142.2958526611328,-237.0482177734375,3.132539987564087
358613,11.203847553581,-142.00364685058594,-236.8762969970703,3.164724588394165
358614,11.253847554326057,-141.71685791015625,-236.70159912109375,3.1960384845733643
358615,11.303847555071115,-141.43104553222656,-236.52420043945312,3.2265584468841553
358616,11.353847555816174,-141.14410400390625,-236.34336853027344,3.257216691970825
358617,11.403847556561232,-140.85308837890625,-236.15773010253906,3.2887911796569824
358618,11.45384755730629,-140.55567932128906,-235.9661865234375,3.320469617843628
358619,11.503847558051348,-140.25071716308594,-235.7678985595703,3.3517086505889893
358620,11.553847558796406,-139.94068908691406,-235.56072998046875,3.384049415588379
358621,11.603847559541464,-139.6256561279297,-235.3435516357422,3.4186201095581055
358622,11.653847560286522,-139.303466796875,-235.1179962158203,3.45546555519104
358623,11.70384756103158,-138.9736785888672,-234.88351440429688,3.493726968765259
358624,11.753847561776638,-138.63514709472656,-234.639892578125,3.5320281982421875
358625,11.803847562521696,-138.28854370117188,-234.38780212402344,3.5709853172302246
358626,11.853847563266754,-137.9363250732422,-234.124267578125,3.6112453937530518
358627,11.903847564011812,-137.5781707763672,-233.8479461669922,3.6513097286224365
358628,11.95384756475687,-137.2127227783203,-233.56040954589844,3.692028760910034
358629,12.003847565501928,-136.8403778076172,-233.26321411132812,3.7360334396362305
358630,12.053847566246986,-136.46337890625,-232.9578857421875,3.7807846069335938
358631,12.103847566992044,-136.08941650390625,-232.64581298828125,3.824474811553955
358632,12.153847567737103,-135.72332763671875,-232.3323516845703,3.867818593978882
358633,12.20384756848216,-135.36767578125,-232.02149963378906,3.9119033813476562
358634,12.253847569227219,-135.02297973632812,-231.71466064453125,3.9543144702911377
358635,12.303847569972277,-134.6904296875,-231.41412353515625,3.994985818862915
358636,12.353847570717335,-134.37301635742188,-231.1181640625,4.033569812774658
358637,12.403847571462393,-134.0707550048828,-230.8284454345703,4.070102691650391
358638,12.45384757220745,-133.78355407714844,-230.5471954345703,4.106277942657471
358639,12.503847572952509,-133.5106964111328,-230.27548217773438,4.14238166809082
358640,12.553847573697567,-133.2514190673828,-230.01324462890625,4.177117824554443
358641,12.603847574442625,-133.00477600097656,-229.7610321044922,4.209641933441162
358642,12.653847575187683,-132.77255249023438,-229.5172576904297,4.240599632263184
358643,12.703847575932741,-132.55517578125,-229.2830047607422,4.268597602844238
358644,12.7538475766778,-132.37413024902344,-229.0869140625,4.291342258453369
358645,12.803847577422857,-132.24058532714844,-228.94149780273438,4.308271884918213
358646,12.853847578167915,-132.1488800048828,-228.837890625,4.317094802856445
358647,12.903847578912973,-132.03111267089844,-228.8268280029297,4.7356390953063965
358648,12.953847579658031,-131.9643096923828,-228.76473999023438,5.054646015167236
358649,13.00384758040309,-131.90939331054688,-228.6943359375,5.3701605796813965
358650,13.053847581148148,-131.8764190673828,-228.61178588867188,5.684814453125
358651,13.103847581893206,-131.87046813964844,-228.51416015625,5.990988731384277
358652,13.153847582638264,-131.8942413330078,-228.399658203125,6.279412269592285
358653,13.203847583383322,-131.9480743408203,-228.26785278320312,6.540276527404785
358654,13.25384758412838,-132.0299530029297,-228.11964416503906,6.764017105102539
358655,13.303847584873438,-132.13558959960938,-227.9573211669922,6.942071914672852
358656,13.353847585618496,-132.25885009765625,-227.78424072265625,7.067566394805908
358657,13.403847586363554,-132.3921661376953,-227.60458374023438,7.135855674743652
358658,13.453847587108612,-132.5271759033203,-227.4231414794922,7.144895076751709
358659,13.50384758785367,-132.65538024902344,-227.24478149414062,7.095407485961914
358660,13.553847588598728,-132.7688446044922,-227.07411193847656,6.990819454193115
358661,13.603847589343786,-132.8607635498047,-226.91522216796875,6.836991310119629
358662,13.653847590088844,-132.9261016845703,-226.7711639404297,6.641752243041992
358663,13.703847590833902,-132.96189880371094,-226.64385986328125,6.414275169372559
358664,13.75384759157896,-132.967529296875,-226.53387451171875,6.1643500328063965
358665,13.803847592324018,-132.94485473632812,-226.44044494628906,5.901601314544678
358666,13.853847593069077,-132.89788818359375,-226.36141967773438,5.634727478027344
358667,13.903847593814135,-132.83261108398438,-226.29354858398438,5.370805740356445
358668,13.953847594559193,-132.75643920898438,-226.23269653320312,5.11472749710083
358669,14.00384759530425,-132.67770385742188,-226.17413330078125,4.868814468383789
358670,14.053847596049309,-132.7130889892578,-226.07484436035156,4.679815769195557
358671,14.103847596794367,-132.8068084716797,-225.95831298828125,4.538291931152344
358672,14.153847597539425,-132.8823699951172,-225.8489990234375,4.406905174255371
358673,14.203847598284483,-132.8832244873047,-225.80764770507812,4.339170455932617
358674,14.253847599029541,-132.85348510742188,-225.78768920898438,4.34257698059082
358675,14.303847599774599,-132.81820678710938,-225.7559356689453,4.358337879180908
358676,14.353847600519657,-132.77308654785156,-225.7147979736328,4.376772880554199
358677,14.403847601264715,-132.71707153320312,-225.66452026367188,4.395528316497803
358678,14.453847602009773,-132.65037536621094,-225.6052703857422,4.413790702819824
358679,14.503847602754831,-132.572021484375,-225.5371856689453,4.430351257324219
358680,14.55384760349989,-132.48228454589844,-225.4603271484375,4.443872451782227
358681,14.603847604244947,-132.38433837890625,-225.3748321533203,4.458908557891846
358682,14.653847604990005,-132.27708435058594,-225.2821502685547,4.476134300231934
358683,14.703847605735064,-132.15940856933594,-225.18150329589844,4.494764804840088
358684,14.753847606480122,-132.03099060058594,-225.07272338867188,4.514641761779785
358685,14.80384760722518,-131.89236450195312,-224.95606994628906,4.535548686981201
358686,14.853847607970238,-131.74383544921875,-224.83200073242188,4.5572829246521
358687,14.903847608715296,-131.58541870117188,-224.70082092285156,4.580293655395508
358688,14.953847609460354,-131.41746520996094,-224.56265258789062,4.604572772979736
358689,15.003847610205412,-131.2400665283203,-224.41751098632812,4.630004405975342
358690,15.05384761095047,-131.05322265625,-224.26571655273438,4.656608581542969
358691,15.103847611695528,-130.85708618164062,-224.1073455810547,4.684679985046387
358692,15.153847612440586,-130.65306091308594,-223.94346618652344,4.71377420425415
358693,15.203847613185644,-130.4483642578125,-223.77984619140625,4.742837905883789
358694,15.253847613930702,-130.24070739746094,-223.61447143554688,4.7721991539001465
358695,15.30384761467576,-130.02796936035156,-223.44558715820312,4.801969528198242
358696,15.353847615420818,-129.8043670654297,-223.26876831054688,4.83266544342041
358697,15.403847616165876,-129.5741729736328,-223.08905029296875,4.863590717315674
358698,15.453847616910934,-129.330810546875,-222.9012451171875,4.893012046813965
358699,15.503847617655993,-129.08201599121094,-222.70294189453125,4.9234299659729
358700,15.55384761840105,-128.835693359375,-222.4916229248047,4.954916477203369
358701,15.603847619146109,-128.58872985839844,-222.26849365234375,4.987159729003906
358702,15.653847619891167,-128.33822631835938,-222.033935546875,5.020379066467285
358703,15.703847620636225,-128.08206176757812,-221.78875732421875,5.05463171005249
358704,15.753847621381283,-127.8200912475586,-221.53298950195312,5.08975887298584
358705,15.80384762212634,-127.55079650878906,-221.26666259765625,5.124697685241699
358706,15.853847622871399,-127.27581024169922,-220.99107360839844,5.16083288192749
358707,15.903847623616457,-126.99335479736328,-220.70504760742188,5.1957011222839355
358708,15.953847624361515,-126.70345306396484,-220.40948486328125,5.229709148406982
358709,16.003847625106573,-126.40677642822266,-220.1043243408203,5.264504909515381
358710,16.05384762585163,-126.10352325439453,-219.7893829345703,5.299690246582031
358711,16.10384762659669,-125.79263305664062,-219.46554565429688,5.335716247558594
358712,16.153847627341747,-125.47372436523438,-219.13246154785156,5.372934341430664
358713,16.203847628086805,-125.14671325683594,-218.79042053222656,5.412659645080566
358714,16.253847628831863,-124.8137435913086,-218.43890380859375,5.452028751373291
358715,16.30384762957692,-124.47608947753906,-218.08204650878906,5.4916911125183105
358716,16.35384763032198,-124.1374282836914,-217.72239685058594,5.530445575714111
358717,16.403847631067038,-123.79642486572266,-217.36636352539062,5.5701189041137695
358718,16.453847631812096,-123.4560546875,-217.0155487060547,5.6105499267578125
358719,16.503847632557154,-123.11903381347656,-216.6702880859375,5.6517014503479
358720,16.55384763330221,-122.78404998779297,-216.32907104492188,5.692577362060547
358721,16.60384763404727,-122.45108032226562,-215.99081420898438,5.731133937835693
358722,16.653847634792328,-122.1167221069336,-215.65765380859375,5.768243789672852
358723,16.703847635537386,-121.77867889404297,-215.33053588867188,5.806060791015625
358724,16.753847636282444,-121.43754577636719,-215.00653076171875,5.847434997558594
358725,16.803847637027502,-121.09260559082031,-214.68258666992188,5.888261795043945
358726,16.85384763777256,-120.74434661865234,-214.35826110839844,5.927961349487305
358727,16.903847638517618,-120.39205932617188,-214.0341033935547,5.967185020446777
358728,16.953847639262676,-120.03363037109375,-213.7130584716797,6.005633354187012
358729,17.003847640007734,-119.6689224243164,-213.39761352539062,6.045776844024658
358730,17.053847640752792,-119.3016586303711,-213.08660888671875,6.0866379737854
358731,17.10384764149785,-118.93258666992188,-212.77993774414062,6.128035545349121
358732,17.15384764224291,-118.56159210205078,-212.4752655029297,6.167097091674805
358733,17.203847642987967,-118.18568420410156,-212.17794799804688,6.206145286560059
358734,17.253847643733025,-117.80560302734375,-211.88856506347656,6.246290683746338
358735,17.303847644478083,-117.4235610961914,-211.6054229736328,6.28742790222168
358736,17.35384764522314,-117.0383071899414,-211.32618713378906,6.328940391540527
358737,17.4038476459682,-116.65013122558594,-211.0491180419922,6.368251323699951
358738,17.453847646713257,-116.25929260253906,-210.77420043945312,6.406012535095215
358739,17.503847647458315,-115.86363220214844,-210.50636291503906,6.444223880767822
358740,17.553847648203373,-115.46324920654297,-210.24755859375,6.486240863800049
358741,17.60384764894843,-115.0589828491211,-209.99281311035156,6.527992248535156
358742,17.65384764969349,-114.6520004272461,-209.74163818359375,6.567972183227539
358743,17.703847650438547,-114.24213409423828,-209.49459838867188,6.6072540283203125
358744,17.753847651183605,-113.82765197753906,-209.2544708251953,6.645055294036865
358745,17.803847651928663,-113.40863800048828,-209.0229034423828,6.682928085327148
358746,17.85384765267372,-112.98697662353516,-208.7980194091797,6.7205376625061035
358747,17.90384765341878,-112.56312561035156,-208.5789337158203,6.7609477043151855
358748,17.953847654163837,-112.1369400024414,-208.3625946044922,6.799439430236816
358749,18.003847654908895,-111.70849609375,-208.1493682861328,6.834849834442139
358750,18.053847655653954,-111.27658081054688,-207.94349670410156,6.869354724884033
358751,18.10384765639901,-110.84183502197266,-207.74722290039062,6.903975009918213
358752,18.15384765714407,-110.40396118164062,-207.5559539794922,6.93582010269165
358753,18.203847657889128,-109.96340942382812,-207.37074279785156,6.967275142669678
358754,18.253847658634186,-109.52110290527344,-207.18959045410156,6.999705791473389
358755,18.303847659379244,-109.07530975341797,-207.015625,7.028887748718262
358756,18.353847660124302,-108.62605285644531,-206.8514862060547,7.057565212249756
358757,18.40384766086936,-108.17414855957031,-206.69354248046875,7.084382057189941
358758,18.453847661614418,-107.71959686279297,-206.54087829589844,7.109429836273193
358759,18.503847662359476,-107.2628173828125,-206.3926544189453,7.1336870193481445
358760,18.553847663104534,-106.80522918701172,-206.24876403808594,7.157524108886719
358761,18.603847663849592,-106.34517669677734,-206.11253356933594,7.179620742797852
358762,18.65384766459465,-105.88296508789062,-205.98597717285156,7.20066499710083
358763,18.70384766533971,-105.41893005371094,-205.86573791503906,7.220529079437256
358764,18.753847666084766,-104.95301818847656,-205.75064086914062,7.2383036613464355
358765,18.803847666829824,-104.48588562011719,-205.6409149169922,7.256731986999512
358766,18.853847667574883,-104.01689910888672,-205.53880310058594,7.273924827575684
358767,18.90384766831994,-103.5461196899414,-205.44642639160156,7.289137840270996
358768,18.953847669065,-103.0739517211914,-205.36087036132812,7.303080081939697
358769,19.003847669810057,-102.60009765625,-205.28114318847656,7.3153395652771
358770,19.053847670555115,-102.12480163574219,-205.2059783935547,7.32655143737793
358771,19.103847671300173,-101.64849090576172,-205.13992309570312,7.336740970611572
358772,19.15384767204523,-101.17166900634766,-205.08363342285156,7.346663475036621
358773,19.20384767279029,-100.69356536865234,-205.03427124023438,7.354866981506348
358774,19.253847673535347,-100.21446990966797,-204.99029541015625,7.361632347106934
358775,19.303847674280405,-99.73440551757812,-204.9513397216797,7.366815090179443
358776,19.353847675025463,-99.25398254394531,-204.91659545898438,7.371412754058838
358777,19.40384767577052,-98.77333068847656,-204.8900146484375,7.375046253204346
358778,19.45384767651558,-98.29268646240234,-204.8728485107422,7.377151966094971
358779,19.503847677260637,-97.8116455078125,-204.8625946044922,7.378244400024414
358780,19.553847678005695,-97.33029174804688,-204.85772705078125,7.377923965454102
358781,19.603847678750753,-96.8485107421875,-204.8578338623047,7.376648426055908
358782,19.65384767949581,-96.36701965332031,-204.86622619628906,7.373976707458496
358783,19.70384768024087,-95.88627624511719,-204.88487243652344,7.3703742027282715
358784,19.753847680985928,-95.4054946899414,-204.91015625,7.365298748016357
358785,19.803847681730986,-94.92475128173828,-204.9416961669922,7.359289169311523
358786,19.853847682476044,-94.44381713867188,-204.977783203125,7.351924896240234
358787,19.9038476832211,-93.96294403076172,-205.01852416992188,7.343575477600098
358788,19.95384768396616,-93.48309326171875,-205.06686401367188,7.333959579467773
358789,20.003847684711218,-93.0047836303711,-205.12522888183594,7.323173522949219
358790,20.053847685456276,-92.52741241455078,-205.1900177001953,7.310771942138672
358791,20.103847686201334,-92.05045318603516,-205.260986328125,7.2972893714904785
358792,20.153847686946392,-91.57390594482422,-205.33660888671875,7.283201694488525
358793,20.20384768769145,-91.09910583496094,-205.4207763671875,7.267728805541992
358794,20.253847688436508,-90.62662506103516,-205.51473999023438,7.251049041748047
358795,20.303847689181566,-90.155517578125,-205.61561584472656,7.232888221740723
358796,20.353847689926624,-89.68508911132812,-205.72232055664062,7.212831974029541
358797,20.403847690671682,-89.21540069580078,-205.83425903320312,7.191840648651123
358798,20.45384769141674,-88.74849700927734,-205.9550018310547,7.170583248138428
358799,20.5038476921618,-88.28446197509766,-206.0855255126953,7.148728370666504
358800,20.553847692906857,-87.82206726074219,-206.22219848632812,7.125115871429443
358801,20.603847693651915,-87.361328125,-206.3648223876953,7.099210262298584
358802,20.653847694396973,-86.90110778808594,-206.51229858398438,7.07213020324707
358803,20.70384769514203,-86.44241333007812,-206.6643524169922,7.045146465301514
358804,20.75384769588709,-85.98648071289062,-206.82310485839844,7.016185760498047
358805,20.803847696632147,-85.53477478027344,-206.99143981933594,6.987151145935059
358806,20.853847697377205,-85.08537292480469,-207.1658935546875,6.956598281860352
358807,20.903847698122263,-84.63700866699219,-207.3455047607422,6.923347473144531
358808,20.95384769886732,-84.19099426269531,-207.52993774414062,6.889092445373535
358809,21.00384769961238,-83.74874114990234,-207.7226104736328,6.8553056716918945
358810,21.053847700357437,-83.31051635742188,-207.9241485595703,6.8207244873046875
